timestamp,n_bikes,month,day,hour,minute,day_of_week,is_holiday,n_bikes_1hr,n_bikes_2hr
2022-09-03 07:31:00,1,9,3,7,31,5,0,9,9
2022-09-03 07:37:00,1,9,3,7,37,5,0,9,9
2022-09-03 07:41:00,1,9,3,7,41,5,0,9,9
2022-09-03 07:47:00,1,9,3,7,47,5,0,9,9
2022-09-03 07:51:00,1,9,3,7,51,5,0,9,0
2022-09-03 07:57:00,1,9,3,7,57,5,0,0,0
2022-09-03 08:01:00,1,9,3,8,1,5,0,9,9
2022-09-03 08:07:00,1,9,3,8,7,5,0,9,10
2022-09-03 08:11:00,1,9,3,8,11,5,0,9,10
2022-09-03 08:17:00,1,9,3,8,17,5,0,9,10
2022-09-03 08:21:00,1,9,3,8,21,5,0,9,9
2022-09-03 08:28:00,1,9,3,8,28,5,0,10,9
2022-09-03 08:31:00,1,9,3,8,31,5,0,10,9
2022-09-03 08:37:00,1,9,3,8,37,5,0,10,9
2022-09-03 08:41:00,1,9,3,8,41,5,0,10,9
2022-09-03 08:48:00,1,9,3,8,48,5,0,9,9
2022-09-03 08:51:00,0,9,3,8,51,5,0,9,9
2022-09-03 08:57:00,0,9,3,8,57,5,0,0,0
2022-09-03 09:01:00,0,9,3,9,1,5,0,8,9
2022-09-03 09:07:00,0,9,3,9,7,5,0,8,9
2022-09-03 09:11:00,0,9,3,9,11,5,0,8,9
2022-09-03 09:21:00,3,9,3,9,21,5,0,8,9
2022-09-03 09:27:00,3,9,3,9,27,5,0,8,9
2022-09-03 09:32:00,2,9,3,9,32,5,0,8,10
2022-09-03 09:38:00,2,9,3,9,38,5,0,8,10
2022-09-03 09:41:00,2,9,3,9,41,5,0,8,10
2022-09-03 09:48:00,2,9,3,9,48,5,0,8,9
2022-09-03 09:51:00,2,9,3,9,51,5,0,8,9
2022-09-03 09:58:00,2,9,3,9,58,5,0,0,0
2022-09-03 10:01:00,2,9,3,10,1,5,0,8,8
2022-09-03 10:07:00,2,9,3,10,7,5,0,8,8
2022-09-03 10:18:00,2,9,3,10,18,5,0,5,8
2022-09-03 10:21:00,1,9,3,10,21,5,0,5,8
2022-09-03 10:27:00,1,9,3,10,27,5,0,5,8
2022-09-03 10:31:00,1,9,3,10,31,5,0,5,8
2022-09-03 10:38:00,3,9,3,10,38,5,0,5,8
2022-09-03 10:41:00,4,9,3,10,41,5,0,5,8
2022-09-03 10:47:00,4,9,3,10,47,5,0,5,8
2022-09-03 10:51:00,5,9,3,10,51,5,0,3,8
2022-09-03 10:58:00,4,9,3,10,58,5,0,0,0
2022-09-03 11:01:00,4,9,3,11,1,5,0,6,8
2022-09-03 11:08:00,6,9,3,11,8,5,0,5,5
2022-09-03 11:11:00,5,9,3,11,11,5,0,5,5
2022-09-03 11:21:00,5,9,3,11,21,5,0,5,5
2022-09-03 11:28:00,5,9,3,11,28,5,0,6,5
2022-09-03 11:31:00,5,9,3,11,31,5,0,6,5
2022-09-03 11:38:00,5,9,3,11,38,5,0,3,5
2022-09-03 11:41:00,5,9,3,11,41,5,0,3,5
2022-09-03 11:48:00,4,9,3,11,48,5,0,3,3
2022-09-03 11:52:00,4,9,3,11,52,5,0,3,3
2022-09-03 11:58:00,4,9,3,11,58,5,0,0,0
2022-09-03 12:02:00,4,9,3,12,2,5,0,3,6
2022-09-03 12:08:00,5,9,3,12,8,5,0,3,5
2022-09-03 12:12:00,5,9,3,12,12,5,0,3,5
2022-09-03 12:18:00,5,9,3,12,18,5,0,2,5
2022-09-03 12:32:00,5,9,3,12,32,5,0,0,6
2022-09-03 12:38:00,4,9,3,12,38,5,0,0,3
2022-09-03 12:41:00,3,9,3,12,41,5,0,0,3
2022-09-03 12:48:00,5,9,3,12,48,5,0,0,3
2022-09-03 12:51:00,5,9,3,12,51,5,0,0,3
2022-09-03 12:58:00,6,9,3,12,58,5,0,0,0
2022-09-03 13:01:00,5,9,3,13,1,5,0,0,3
2022-09-03 13:08:00,5,9,3,13,8,5,0,0,3
2022-09-03 13:11:00,5,9,3,13,11,5,0,0,3
2022-09-03 13:18:00,5,9,3,13,18,5,0,0,2
2022-09-03 13:21:00,5,9,3,13,21,5,0,0,2
2022-09-03 13:28:00,5,9,3,13,28,5,0,0,0
2022-09-03 13:32:00,5,9,3,13,32,5,0,0,0
2022-09-03 13:38:00,6,9,3,13,38,5,0,0,0
2022-09-03 13:41:00,6,9,3,13,41,5,0,0,0
2022-09-03 13:48:00,7,9,3,13,48,5,0,0,0
2022-09-03 13:52:00,7,9,3,13,52,5,0,0,0
2022-09-03 13:58:00,6,9,3,13,58,5,0,0,0
2022-09-03 14:02:00,6,9,3,14,2,5,0,0,0
2022-09-03 14:08:00,5,9,3,14,8,5,0,1,0
2022-09-03 14:11:00,4,9,3,14,11,5,0,1,0
2022-09-03 14:18:00,4,9,3,14,18,5,0,1,0
2022-09-03 14:22:00,4,9,3,14,22,5,0,1,0
2022-09-03 14:28:00,4,9,3,14,28,5,0,0,0
2022-09-03 14:38:00,4,9,3,14,38,5,0,2,0
2022-09-03 14:41:00,4,9,3,14,41,5,0,2,0
2022-09-05 04:44:00,0,9,5,4,44,0,0,0,0
2022-09-05 04:50:00,0,9,5,4,50,0,0,0,0
2022-09-05 04:54:00,0,9,5,4,54,0,0,0,0
2022-09-05 05:00:00,0,9,5,5,0,0,0,0,0
2022-09-05 05:04:00,0,9,5,5,4,0,0,0,0
2022-09-05 05:14:00,0,9,5,5,14,0,0,0,0
2022-09-05 05:20:00,0,9,5,5,20,0,0,0,0
2022-09-05 05:24:00,0,9,5,5,24,0,0,0,0
2022-09-05 05:30:00,0,9,5,5,30,0,0,0,0
2022-09-05 05:34:00,0,9,5,5,34,0,0,0,0
2022-09-05 05:44:00,0,9,5,5,44,0,0,0,0
2022-09-05 05:50:00,0,9,5,5,50,0,0,0,0
2022-09-05 05:54:00,0,9,5,5,54,0,0,0,0
2022-09-05 06:00:00,0,9,5,6,0,0,0,0,0
2022-09-05 06:04:00,1,9,5,6,4,0,0,0,0
2022-09-05 06:14:00,1,9,5,6,14,0,0,0,0
2022-09-05 06:20:00,1,9,5,6,20,0,0,0,0
2022-09-05 06:24:00,2,9,5,6,24,0,0,0,0
2022-09-05 06:30:00,1,9,5,6,30,0,0,0,0
2022-09-05 06:34:00,1,9,5,6,34,0,0,0,0
2022-09-05 06:44:00,0,9,5,6,44,0,0,1,0
2022-09-05 06:50:00,0,9,5,6,50,0,0,1,0
2022-09-05 06:54:00,0,9,5,6,54,0,0,0,0
2022-09-05 07:00:00,1,9,5,7,0,0,0,1,0
2022-09-05 07:04:00,2,9,5,7,4,0,0,1,0
2022-09-05 07:14:00,2,9,5,7,14,0,0,1,0
2022-09-05 07:20:00,3,9,5,7,20,0,0,0,0
2022-09-05 07:24:00,0,9,5,7,24,0,0,0,0
2022-09-05 07:30:00,1,9,5,7,30,0,0,0,0
2022-09-05 07:34:00,1,9,5,7,34,0,0,0,0
2022-09-05 07:44:00,1,9,5,7,44,0,0,0,1
2022-09-05 07:50:00,1,9,5,7,50,0,0,0,1
2022-09-05 07:54:00,1,9,5,7,54,0,0,0,0
2022-09-05 08:00:00,1,9,5,8,0,0,0,0,1
2022-09-05 08:04:00,1,9,5,8,4,0,0,0,1
2022-09-05 08:14:00,0,9,5,8,14,0,0,0,1
2022-09-05 08:20:00,0,9,5,8,20,0,0,0,0
2022-09-05 08:24:00,0,9,5,8,24,0,0,0,0
2022-09-05 08:30:00,2,9,5,8,30,0,0,0,0
2022-09-05 08:34:00,2,9,5,8,34,0,0,0,0
2022-09-05 08:40:00,0,9,5,8,40,0,0,0,0
2022-09-05 08:44:00,0,9,5,8,44,0,0,1,0
2022-09-05 08:50:00,1,9,5,8,50,0,0,0,0
2022-09-05 08:54:00,1,9,5,8,54,0,0,0,0
2022-09-05 09:00:00,0,9,5,9,0,0,0,1,0
2022-09-05 09:04:00,0,9,5,9,4,0,0,1,0
2022-09-05 09:10:00,1,9,5,9,10,0,0,1,0
2022-09-05 09:14:00,1,9,5,9,14,0,0,2,0
2022-09-05 09:21:00,1,9,5,9,21,0,0,0,0
2022-09-05 09:30:00,4,9,5,9,30,0,0,0,0
2022-09-05 09:34:00,4,9,5,9,34,0,0,0,0
2022-09-05 09:44:00,5,9,5,9,44,0,0,0,1
2022-09-05 09:51:00,5,9,5,9,51,0,0,0,0
2022-09-05 09:54:00,5,9,5,9,54,0,0,0,0
2022-09-05 10:00:00,6,9,5,10,0,0,0,1,1
2022-09-05 10:04:00,6,9,5,10,4,0,0,0,1
2022-09-05 10:10:00,6,9,5,10,10,0,0,1,1
2022-09-05 10:21:00,7,9,5,10,21,0,0,1,0
2022-09-05 10:24:00,7,9,5,10,24,0,0,1,0
2022-09-05 10:31:00,7,9,5,10,31,0,0,2,0
2022-09-05 10:34:00,6,9,5,10,34,0,0,2,0
2022-09-05 10:41:00,6,9,5,10,41,0,0,2,0
2022-09-05 10:44:00,6,9,5,10,44,0,0,2,0
2022-09-05 10:50:00,10,9,5,10,50,0,0,2,0
2022-09-05 10:54:00,10,9,5,10,54,0,0,0,0
2022-09-05 11:01:00,10,9,5,11,1,0,0,4,0
2022-09-05 11:04:00,10,9,5,11,4,0,0,4,0
2022-09-05 11:10:00,8,9,5,11,10,0,0,4,1
2022-09-05 11:14:00,7,9,5,11,14,0,0,4,1
2022-09-05 11:21:00,7,9,5,11,21,0,0,2,1
2022-09-05 11:24:00,7,9,5,11,24,0,0,2,1
2022-09-05 11:31:00,8,9,5,11,31,0,0,3,2
2022-09-05 11:34:00,8,9,5,11,34,0,0,3,2
2022-09-05 11:44:00,8,9,5,11,44,0,0,3,2
2022-09-05 11:50:00,7,9,5,11,50,0,0,3,2
2022-09-05 11:54:00,7,9,5,11,54,0,0,0,0
2022-09-05 12:00:00,6,9,5,12,0,0,0,3,4
2022-09-05 12:04:00,5,9,5,12,4,0,0,3,4
2022-09-05 12:14:00,6,9,5,12,14,0,0,2,4
2022-09-05 12:21:00,7,9,5,12,21,0,0,1,2
2022-09-05 12:24:00,8,9,5,12,24,0,0,1,2
2022-09-05 12:30:00,8,9,5,12,30,0,0,1,3
2022-09-05 12:34:00,8,9,5,12,34,0,0,0,3
2022-09-05 12:44:00,11,9,5,12,44,0,0,0,3
2022-09-05 12:50:00,11,9,5,12,50,0,0,0,3
2022-09-05 12:54:00,11,9,5,12,54,0,0,0,0
2022-09-05 13:00:00,11,9,5,13,0,0,0,0,3
2022-09-05 13:04:00,11,9,5,13,4,0,0,0,3
2022-09-05 13:11:00,10,9,5,13,11,0,0,0,2
2022-09-05 13:14:00,10,9,5,13,14,0,0,0,2
2022-09-05 13:21:00,10,9,5,13,21,0,0,3,1
2022-09-05 13:24:00,10,9,5,13,24,0,0,3,1
2022-09-05 13:31:00,11,9,5,13,31,0,0,9,0
2022-09-05 13:34:00,11,9,5,13,34,0,0,9,0
2022-09-05 13:41:00,11,9,5,13,41,0,0,8,0
2022-09-05 13:44:00,11,9,5,13,44,0,0,8,0
2022-09-05 13:51:00,9,9,5,13,51,0,0,0,0
2022-09-05 13:54:00,8,9,5,13,54,0,0,0,0
2022-09-05 14:00:00,7,9,5,14,0,0,0,10,0
2022-09-05 14:10:00,9,9,5,14,10,0,0,11,0
2022-09-05 14:14:00,9,9,5,14,14,0,0,11,0
2022-09-05 14:20:00,8,9,5,14,20,0,0,13,0
2022-09-05 14:24:00,8,9,5,14,24,0,0,17,3
2022-09-05 14:31:00,10,9,5,14,31,0,0,15,9
2022-09-05 14:34:00,10,9,5,14,34,0,0,15,9
2022-09-05 14:41:00,8,9,5,14,41,0,0,14,8
2022-09-05 14:44:00,8,9,5,14,44,0,0,14,8
2022-09-05 14:51:00,8,9,5,14,51,0,0,0,0
2022-09-05 14:54:00,8,9,5,14,54,0,0,0,0
2022-09-05 15:00:00,8,9,5,15,0,0,0,14,10
2022-09-05 15:04:00,7,9,5,15,4,0,0,14,11
2022-09-05 15:11:00,7,9,5,15,11,0,0,13,11
2022-09-05 15:14:00,7,9,5,15,14,0,0,13,11
2022-09-05 15:21:00,8,9,5,15,21,0,0,13,17
2022-09-05 15:24:00,8,9,5,15,24,0,0,13,17
2022-09-05 15:31:00,8,9,5,15,31,0,0,15,15
2022-09-05 15:34:00,8,9,5,15,34,0,0,15,15
2022-09-05 15:44:00,3,9,5,15,44,0,0,20,14
2022-09-05 15:51:00,1,9,5,15,51,0,0,0,0
2022-09-05 15:54:00,1,9,5,15,54,0,0,0,0
2022-09-05 16:04:00,1,9,5,16,4,0,0,20,14
2022-09-05 16:11:00,1,9,5,16,11,0,0,12,13
2022-09-05 16:14:00,2,9,5,16,14,0,0,12,13
2022-09-05 16:21:00,2,9,5,16,21,0,0,12,13
2022-09-05 16:24:00,1,9,5,16,24,0,0,12,13
2022-09-05 16:31:00,0,9,5,16,31,0,0,11,15
2022-09-05 16:34:00,0,9,5,16,34,0,0,11,15
2022-09-05 16:41:00,1,9,5,16,41,0,0,10,20
2022-09-05 16:44:00,1,9,5,16,44,0,0,10,20
2022-09-05 16:51:00,1,9,5,16,51,0,0,0,0
2022-09-05 16:54:00,2,9,5,16,54,0,0,0,0
2022-09-05 17:01:00,1,9,5,17,1,0,0,18,20
2022-09-05 17:04:00,1,9,5,17,4,0,0,18,20
2022-09-05 17:11:00,2,9,5,17,11,0,0,15,12
2022-09-05 17:14:00,1,9,5,17,14,0,0,15,12
2022-09-05 17:21:00,3,9,5,17,21,0,0,16,12
2022-09-05 17:31:00,4,9,5,17,31,0,0,17,11
2022-09-07 07:36:00,2,9,7,7,36,2,0,0,0
2022-09-07 07:43:00,2,9,7,7,43,2,0,0,0
2022-09-07 07:47:00,3,9,7,7,47,2,0,0,0
2022-09-07 07:53:00,1,9,7,7,53,2,0,0,0
2022-09-07 07:56:00,1,9,7,7,56,2,0,0,0
2022-09-07 08:06:00,0,9,7,8,6,2,0,1,0
2022-09-07 08:13:00,4,9,7,8,13,2,0,1,0
2022-09-07 08:17:00,4,9,7,8,17,2,0,1,0
2022-09-07 08:23:00,4,9,7,8,23,2,0,1,0
2022-09-07 08:27:00,5,9,7,8,27,2,0,1,0
2022-09-07 08:33:00,4,9,7,8,33,2,0,0,0
2022-09-07 08:37:00,3,9,7,8,37,2,0,0,0
2022-09-07 08:43:00,2,9,7,8,43,2,0,0,0
2022-09-07 08:47:00,1,9,7,8,47,2,0,0,0
2022-09-07 08:53:00,0,9,7,8,53,2,0,0,0
2022-09-07 08:56:00,0,9,7,8,56,2,0,0,0
2022-09-07 09:03:00,4,9,7,9,3,2,0,0,1
2022-09-07 09:07:00,9,9,7,9,7,2,0,0,1
2022-09-07 09:13:00,10,9,7,9,13,2,0,1,1
2022-09-07 09:16:00,9,9,7,9,16,2,0,2,1
2022-09-07 09:23:00,9,9,7,9,23,2,0,3,1
2022-09-07 09:33:00,9,9,7,9,33,2,0,3,0
2022-09-07 09:36:00,9,9,7,9,36,2,0,3,0
2022-09-07 09:43:00,10,9,7,9,43,2,0,2,0
2022-09-07 09:47:00,10,9,7,9,47,2,0,3,0
2022-09-07 09:53:00,11,9,7,9,53,2,0,0,0
2022-09-07 09:57:00,12,9,7,9,57,2,0,0,0
2022-09-07 10:03:00,12,9,7,10,3,2,0,1,0
2022-09-07 10:06:00,12,9,7,10,6,2,0,1,0
2022-09-07 10:13:00,11,9,7,10,13,2,0,1,1
2022-09-07 10:16:00,11,9,7,10,16,2,0,1,2
2022-09-07 10:25:00,12,9,7,10,25,2,0,7,3
2022-09-07 10:27:00,12,9,7,10,27,2,0,7,3
2022-09-07 10:33:00,12,9,7,10,33,2,0,6,3
2022-09-07 10:37:00,10,9,7,10,37,2,0,6,3
2022-09-07 10:43:00,10,9,7,10,43,2,0,5,2
2022-09-07 10:47:00,10,9,7,10,47,2,0,3,3
2022-09-07 10:53:00,11,9,7,10,53,2,0,3,0
2022-09-07 10:57:00,11,9,7,10,57,2,0,0,0
2022-09-07 11:03:00,12,9,7,11,3,2,0,0,1
2022-09-07 11:07:00,11,9,7,11,7,2,0,0,1
2022-09-07 11:13:00,11,9,7,11,13,2,0,0,1
2022-09-07 11:17:00,11,9,7,11,17,2,0,0,1
2022-09-07 11:23:00,11,9,7,11,23,2,0,1,7
2022-09-07 11:27:00,16,9,7,11,27,2,0,1,7
2022-09-07 11:33:00,15,9,7,11,33,2,0,0,6
2022-09-07 11:36:00,15,9,7,11,36,2,0,0,6
2022-09-07 11:43:00,15,9,7,11,43,2,0,0,5
2022-09-07 11:47:00,14,9,7,11,47,2,0,0,3
2022-09-07 11:53:00,14,9,7,11,53,2,0,0,3
2022-09-07 11:57:00,14,9,7,11,57,2,0,0,0
2022-09-07 12:04:00,15,9,7,12,4,2,0,0,0
2022-09-07 12:07:00,15,9,7,12,7,2,0,0,0
2022-09-07 12:13:00,13,9,7,12,13,2,0,1,0
2022-09-07 12:17:00,13,9,7,12,17,2,0,1,0
2022-09-07 12:23:00,12,9,7,12,23,2,0,1,1
2022-09-07 12:27:00,11,9,7,12,27,2,0,1,1
2022-09-07 12:34:00,9,9,7,12,34,2,0,1,0
2022-09-07 12:37:00,9,9,7,12,37,2,0,1,0
2022-09-07 12:43:00,9,9,7,12,43,2,0,1,0
2022-09-07 12:47:00,5,9,7,12,47,2,0,1,0
2022-09-07 12:57:00,3,9,7,12,57,2,0,0,0
2022-09-07 13:03:00,4,9,7,13,3,2,0,2,0
2022-09-07 13:07:00,2,9,7,13,7,2,0,2,0
2022-09-07 13:13:00,3,9,7,13,13,2,0,0,1
2022-09-07 13:17:00,3,9,7,13,17,2,0,1,1
2022-09-07 13:23:00,5,9,7,13,23,2,0,0,1
2022-09-07 13:27:00,7,9,7,13,27,2,0,1,1
2022-09-07 13:33:00,13,9,7,13,33,2,0,1,1
2022-09-07 13:43:00,12,9,7,13,43,2,0,1,1
2022-09-07 13:47:00,13,9,7,13,47,2,0,0,1
2022-09-07 13:53:00,13,9,7,13,53,2,0,0,0
2022-09-07 13:57:00,15,9,7,13,57,2,0,0,0
2022-09-07 14:04:00,17,9,7,14,4,2,0,1,2
2022-09-07 14:13:00,15,9,7,14,13,2,0,0,0
2022-09-07 14:17:00,16,9,7,14,17,2,0,0,1
2022-09-07 14:23:00,18,9,7,14,23,2,0,0,0
2022-09-07 14:27:00,18,9,7,14,27,2,0,0,1
2022-09-07 14:34:00,18,9,7,14,34,2,0,2,1
2022-09-07 14:37:00,18,9,7,14,37,2,0,2,1
2022-09-07 14:43:00,18,9,7,14,43,2,0,3,1
2022-09-07 14:47:00,17,9,7,14,47,2,0,4,0
2022-09-07 14:53:00,16,9,7,14,53,2,0,3,0
2022-09-07 14:57:00,17,9,7,14,57,2,0,0,0
2022-09-07 15:03:00,18,9,7,15,3,2,0,6,1
2022-09-07 15:07:00,18,9,7,15,7,2,0,6,1
2022-09-07 15:13:00,18,9,7,15,13,2,0,7,0
2022-09-07 15:17:00,18,9,7,15,17,2,0,7,0
2022-09-07 15:23:00,17,9,7,15,23,2,0,9,0
2022-09-07 15:27:00,18,9,7,15,27,2,0,9,0
2022-09-07 15:33:00,18,9,7,15,33,2,0,9,2
2022-09-07 15:37:00,15,9,7,15,37,2,0,12,2
2022-09-07 15:43:00,13,9,7,15,43,2,0,12,3
2022-09-07 15:47:00,13,9,7,15,47,2,0,13,4
2022-09-07 15:53:00,12,9,7,15,53,2,0,13,3
2022-09-07 15:57:00,13,9,7,15,57,2,0,0,0
2022-09-07 16:04:00,14,9,7,16,4,2,0,13,6
2022-09-07 16:07:00,13,9,7,16,7,2,0,13,6
2022-09-07 16:14:00,8,9,7,16,14,2,0,12,7
2022-09-07 16:17:00,9,9,7,16,17,2,0,12,7
2022-09-07 16:27:00,6,9,7,16,27,2,0,13,9
2022-09-07 16:33:00,7,9,7,16,33,2,0,12,9
2022-09-07 16:37:00,7,9,7,16,37,2,0,13,12
2022-09-07 16:44:00,9,9,7,16,44,2,0,13,13
2022-09-07 16:47:00,8,9,7,16,47,2,0,13,13
2022-09-07 16:53:00,7,9,7,16,53,2,0,14,13
2022-09-07 16:57:00,6,9,7,16,57,2,0,0,0
2022-09-07 17:04:00,3,9,7,17,4,2,0,13,13
2022-09-07 17:07:00,4,9,7,17,7,2,0,13,13
2022-09-07 17:13:00,3,9,7,17,13,2,0,11,13
2022-09-07 17:17:00,3,9,7,17,17,2,0,9,12
2022-09-07 17:23:00,4,9,7,17,23,2,0,9,13
2022-09-07 17:27:00,4,9,7,17,27,2,0,10,13
2022-09-07 17:33:00,3,9,7,17,33,2,0,11,12
2022-09-07 17:37:00,3,9,7,17,37,2,0,11,13
2022-09-07 17:47:00,2,9,7,17,47,2,0,11,13
2022-09-07 17:53:00,1,9,7,17,53,2,0,12,14
2022-09-07 17:57:00,1,9,7,17,57,2,0,0,0
2022-09-07 18:03:00,1,9,7,18,3,2,0,11,13
2022-09-07 18:07:00,1,9,7,18,7,2,0,7,13
2022-09-07 18:13:00,0,9,7,18,13,2,0,8,11
2022-09-07 18:17:00,0,9,7,18,17,2,0,7,9
2022-09-07 18:23:00,1,9,7,18,23,2,0,7,9
2022-09-07 18:27:00,0,9,7,18,27,2,0,9,10
2022-09-07 18:33:00,0,9,7,18,33,2,0,7,11
2022-09-07 18:37:00,0,9,7,18,37,2,0,7,11
2022-09-07 18:43:00,0,9,7,18,43,2,0,7,10
2022-09-07 18:47:00,0,9,7,18,47,2,0,7,11
2022-09-07 18:54:00,0,9,7,18,54,2,0,0,0
2022-09-07 18:57:00,1,9,7,18,57,2,0,0,0
2022-09-07 19:04:00,2,9,7,19,4,2,0,4,7
2022-09-07 19:07:00,2,9,7,19,7,2,0,4,7
2022-09-07 19:14:00,4,9,7,19,14,2,0,3,7
2022-09-07 19:17:00,4,9,7,19,17,2,0,3,7
2022-09-07 19:27:00,3,9,7,19,27,2,0,7,9
2022-09-07 19:34:00,2,9,7,19,34,2,0,8,7
2022-09-07 19:37:00,2,9,7,19,37,2,0,8,7
2022-09-07 19:44:00,1,9,7,19,44,2,0,8,7
2022-09-07 19:47:00,1,9,7,19,47,2,0,8,7
2022-09-07 19:54:00,1,9,7,19,54,2,0,0,0
2022-09-07 19:57:00,1,9,7,19,57,2,0,0,0
2022-09-07 20:04:00,1,9,7,20,4,2,0,8,4
2022-09-07 20:07:00,1,9,7,20,7,2,0,8,4
2022-09-07 20:14:00,1,9,7,20,14,2,0,8,3
2022-09-07 20:17:00,1,9,7,20,17,2,0,8,3
2022-09-07 20:24:00,1,9,7,20,24,2,0,6,7
2022-09-07 20:27:00,1,9,7,20,27,2,0,6,7
2022-09-07 20:34:00,0,9,7,20,34,2,0,8,8
2022-09-07 20:37:00,0,9,7,20,37,2,0,8,8
2022-09-07 20:44:00,0,9,7,20,44,2,0,6,8
2022-09-07 20:47:00,0,9,7,20,47,2,0,6,8
2022-09-07 20:54:00,2,9,7,20,54,2,0,0,0
2022-09-07 20:57:00,2,9,7,20,57,2,0,0,0
2022-09-07 21:04:00,3,9,7,21,4,2,0,5,8
2022-09-07 21:07:00,3,9,7,21,7,2,0,5,8
2022-09-07 21:14:00,4,9,7,21,14,2,0,5,8
2022-09-07 21:17:00,4,9,7,21,17,2,0,5,8
2022-09-07 21:24:00,4,9,7,21,24,2,0,7,6
2022-09-07 21:27:00,3,9,7,21,27,2,0,7,6
2022-09-07 21:34:00,4,9,7,21,34,2,0,6,8
2022-09-07 21:37:00,4,9,7,21,37,2,0,6,8
2022-09-07 21:44:00,5,9,7,21,44,2,0,6,6
2022-09-07 21:47:00,5,9,7,21,47,2,0,6,6
2022-09-07 21:54:00,6,9,7,21,54,2,0,0,0
2022-09-07 21:57:00,6,9,7,21,57,2,0,0,0
2022-09-07 22:07:00,6,9,7,22,7,2,0,6,5
2022-09-07 22:14:00,5,9,7,22,14,2,0,9,5
2022-09-07 22:17:00,5,9,7,22,17,2,0,9,5
2022-09-07 22:27:00,5,9,7,22,27,2,0,9,7
2022-09-07 22:34:00,5,9,7,22,34,2,0,12,6
2022-09-07 22:37:00,5,9,7,22,37,2,0,12,6
2022-09-07 22:43:00,5,9,7,22,43,2,0,12,5
2022-09-07 22:47:00,5,9,7,22,47,2,0,12,6
2022-09-07 22:54:00,4,9,7,22,54,2,0,0,0
2022-09-07 22:57:00,2,9,7,22,57,2,0,0,0
2022-09-07 23:04:00,1,9,7,23,4,2,0,13,6
2022-09-07 23:07:00,1,9,7,23,7,2,0,13,6
2022-09-07 23:14:00,1,9,7,23,14,2,0,13,9
2022-09-07 23:17:00,1,9,7,23,17,2,0,13,9
2022-09-07 23:23:00,1,9,7,23,23,2,0,13,9
2022-09-07 23:27:00,1,9,7,23,27,2,0,13,9
2022-09-07 23:34:00,0,9,7,23,34,2,0,14,12
2022-09-07 23:37:00,0,9,7,23,37,2,0,14,12
2022-09-07 23:44:00,0,9,7,23,44,2,0,14,12
2022-09-07 23:47:00,0,9,7,23,47,2,0,14,12
2022-09-07 23:54:00,1,9,7,23,54,2,0,0,0
2022-09-07 23:57:00,1,9,7,23,57,2,0,0,0
2022-09-08 00:04:00,1,9,8,0,4,3,0,11,13
2022-09-08 00:07:00,1,9,8,0,7,3,0,11,13
2022-09-08 00:14:00,1,9,8,0,14,3,0,12,13
2022-09-08 00:24:00,0,9,8,0,24,3,0,14,13
2022-09-08 00:27:00,0,9,8,0,27,3,0,14,13
2022-09-08 00:34:00,0,9,8,0,34,3,0,13,14
2022-09-08 00:37:00,0,9,8,0,37,3,0,13,14
2022-09-08 00:44:00,1,9,8,0,44,3,0,13,14
2022-09-08 00:47:00,1,9,8,0,47,3,0,13,14
2022-09-08 00:54:00,0,9,8,0,54,3,0,0,0
2022-09-08 00:57:00,0,9,8,0,57,3,0,0,0
2022-09-08 01:07:00,0,9,8,1,7,3,0,11,11
2022-09-08 01:14:00,0,9,8,1,14,3,0,10,12
2022-09-08 01:17:00,0,9,8,1,17,3,0,10,12
2022-09-08 01:24:00,0,9,8,1,24,3,0,12,14
2022-09-08 01:27:00,0,9,8,1,27,3,0,12,14
2022-09-08 01:34:00,0,9,8,1,34,3,0,9,13
2022-09-08 01:37:00,0,9,8,1,37,3,0,9,13
2022-09-08 01:44:00,0,9,8,1,44,3,0,9,13
2022-09-08 01:47:00,0,9,8,1,47,3,0,9,13
2022-09-08 01:54:00,0,9,8,1,54,3,0,0,0
2022-09-08 01:57:00,0,9,8,1,57,3,0,0,0
2022-09-08 02:04:00,0,9,8,2,4,3,0,8,11
2022-09-08 02:07:00,0,9,8,2,7,3,0,8,11
2022-09-08 02:14:00,0,9,8,2,14,3,0,8,10
2022-09-08 02:17:00,0,9,8,2,17,3,0,8,10
2022-09-08 02:24:00,0,9,8,2,24,3,0,8,12
2022-09-08 02:27:00,0,9,8,2,27,3,0,8,12
2022-09-08 02:34:00,0,9,8,2,34,3,0,7,9
2022-09-08 02:37:00,0,9,8,2,37,3,0,7,9
2022-09-08 02:44:00,0,9,8,2,44,3,0,7,9
2022-09-08 02:47:00,0,9,8,2,47,3,0,7,9
2022-09-08 02:54:00,0,9,8,2,54,3,0,0,0
2022-09-08 02:57:00,0,9,8,2,57,3,0,0,0
2022-09-08 03:04:00,0,9,8,3,4,3,0,6,8
2022-09-08 03:07:00,0,9,8,3,7,3,0,6,8
2022-09-08 03:14:00,0,9,8,3,14,3,0,6,8
2022-09-08 03:17:00,0,9,8,3,17,3,0,6,8
2022-09-08 03:24:00,0,9,8,3,24,3,0,6,8
2022-09-08 03:27:00,0,9,8,3,27,3,0,6,8
2022-09-08 03:37:00,0,9,8,3,37,3,0,6,7
2022-09-08 03:44:00,0,9,8,3,44,3,0,6,7
2022-09-08 03:47:00,0,9,8,3,47,3,0,6,7
2022-09-08 03:54:00,0,9,8,3,54,3,0,0,0
